# This file contains the data of initial population
# of objectives = 2, # of constraints = 2, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.797055e+00	2.636931e-01	-6.672917e-03	1.000000e+30	1.654753e-01	1.262684e+00	-6.672917e-03	37	1.000000e+14
2.194130e+00	3.037849e-01	3.001499e-02	1.000000e+30	2.978719e-01	1.060365e+00	0.000000e+00	13	4.664570e-01
2.007588e+00	3.109566e-01	-2.045302e-02	1.000000e+30	1.331016e-01	1.107974e+00	-2.045302e-02	59	1.000000e+14
2.026954e+00	2.623520e-01	2.676598e-02	1.000000e+30	1.663250e-01	2.692257e+00	0.000000e+00	8	1.000000e+00
2.554560e+00	1.354252e+00	4.588277e-02	1.000000e+30	2.804586e-01	2.861005e+00	0.000000e+00	21	1.000000e+14
4.205804e+00	5.307358e-01	-1.815970e-02	1.000000e+30	1.740497e-01	5.446665e-01	-1.815970e-02	57	1.000000e+14
2.010637e+00	2.580804e-01	2.613340e-02	1.000000e+30	1.539267e-01	2.903183e+00	0.000000e+00	7	1.000000e+14
2.020443e+00	2.648477e-01	2.783832e-02	1.000000e+30	1.637745e-01	2.805613e+00	0.000000e+00	8	1.000000e+14
4.985586e+00	5.992722e-01	-7.738650e-03	1.000000e+30	2.042261e-01	4.315200e-01	-7.738650e-03	39	1.000000e+14
6.211126e+00	7.240020e-01	-7.531305e-03	1.000000e+30	1.955826e-01	2.487997e-01	-7.531305e-03	38	1.000000e+14
2.163042e+00	3.589918e-01	3.821011e-02	1.000000e+30	2.677444e-01	2.017688e+00	0.000000e+00	13	5.858663e-01
1.892660e+00	3.091952e-01	-2.695587e-03	1.000000e+30	1.941368e-01	9.287776e-01	-2.695587e-03	32	1.000000e+14
6.342444e+00	7.762084e-01	1.399841e-02	1.000000e+30	2.324641e-01	2.078457e-01	0.000000e+00	24	1.000000e+14
2.168586e+00	4.025261e-01	2.870045e-02	1.000000e+30	2.964723e-01	6.785573e-01	0.000000e+00	15	1.000000e+14
1.978863e+00	2.439037e-01	1.120478e-02	1.000000e+30	1.692527e-01	1.972869e+00	0.000000e+00	5	1.000000e+14
1.931731e+00	2.392525e-01	8.323684e-03	1.000000e+30	1.539613e-01	2.120666e+00	0.000000e+00	4	1.000000e+00
2.347110e+00	1.167480e+00	4.251720e-02	1.000000e+30	2.736668e-01	2.406462e+00	0.000000e+00	17	1.000000e+14
1.911578e+00	2.498509e-01	2.070104e-03	1.000000e+30	1.729738e-01	1.617768e+00	0.000000e+00	4	1.000000e+14
1.793777e+00	2.434225e-01	-1.789852e-02	1.000000e+30	1.036910e-01	1.824840e+00	-1.789852e-02	56	1.000000e+14
6.473662e+00	7.929174e-01	3.344142e-03	1.000000e+30	2.131325e-01	1.432748e-01	0.000000e+00	25	1.000000e+14
2.149090e+00	2.716042e-01	2.525095e-02	1.000000e+30	2.350253e-01	1.638267e+00	0.000000e+00	10	1.000000e+14
6.313689e+00	7.658135e-01	-4.687681e-04	1.000000e+30	1.968905e-01	1.613733e-01	-4.687681e-04	27	1.000000e+14
1.736401e+00	2.480309e-01	-1.433435e-02	1.000000e+30	1.242467e-01	1.567981e+00	-1.433435e-02	50	1.000000e+14
1.817940e+00	2.584993e-01	-5.593479e-03	1.000000e+30	1.660421e-01	1.347931e+00	-5.593479e-03	36	1.000000e+14
5.530718e+00	6.430391e-01	-1.321942e-02	1.000000e+30	1.928462e-01	3.898620e-01	-1.321942e-02	49	1.000000e+14
2.179668e+00	2.975982e-01	3.343845e-02	1.000000e+30	2.709534e-01	1.638504e+00	0.000000e+00	12	1.000000e+14
1.806980e+00	2.608758e-01	-1.747902e-02	1.000000e+30	1.250952e-01	1.398083e+00	-1.747902e-02	55	1.000000e+14
1.718101e+00	2.341457e-01	-1.001299e-02	1.000000e+30	1.115140e-01	2.142017e+00	-1.001299e-02	42	1.000000e+14
1.716080e+00	2.444314e-01	-1.283679e-02	1.000000e+30	1.242050e-01	1.653903e+00	-1.283679e-02	46	1.000000e+14
2.207877e+00	9.495999e-01	4.168892e-02	1.000000e+30	2.601278e-01	2.490207e+00	0.000000e+00	16	1.000000e+14
1.935908e+00	3.121153e-01	-1.242931e-02	1.000000e+30	1.626341e-01	9.674175e-01	-1.242931e-02	44	1.000000e+14
2.032705e+00	2.697242e-01	2.909349e-02	1.000000e+30	1.673261e-01	2.817730e+00	0.000000e+00	9	1.000000e+14
2.145872e+00	2.920034e-01	3.176533e-02	1.000000e+30	2.390244e-01	1.906400e+00	0.000000e+00	11	1.000000e+00
2.432892e+00	1.324484e+00	4.367403e-02	1.000000e+30	2.570362e-01	2.841809e+00	0.000000e+00	19	1.000000e+14
1.743268e+00	2.598059e-01	-1.292332e-02	1.000000e+30	1.395278e-01	1.337632e+00	-1.292332e-02	47	1.000000e+14
1.721730e+00	2.366785e-01	-1.007754e-02	1.000000e+30	1.181619e-01	1.985250e+00	-1.007754e-02	43	1.000000e+14
3.053355e+00	4.270533e-01	-1.493977e-02	1.000000e+30	1.755921e-01	6.699760e-01	-1.493977e-02	51	1.000000e+14
1.865054e+00	2.473739e-01	-1.412846e-03	1.000000e+30	1.616407e-01	1.653808e+00	-1.412846e-03	29	1.000000e+14
3.860993e+00	5.016672e-01	-3.189140e-02	1.000000e+30	1.046138e-01	7.618246e-01	-3.189140e-02	66	1.000000e+14
2.528706e+00	1.344484e+00	4.625731e-02	1.000000e+30	2.916353e-01	2.756873e+00	0.000000e+00	20	8.485335e-01
1.898028e+00	2.669148e-01	-9.213234e-04	1.000000e+30	1.893066e-01	1.256704e+00	-9.213234e-04	28	1.000000e+14
1.939310e+00	2.860127e-01	5.680017e-04	1.000000e+30	2.044108e-01	1.064675e+00	0.000000e+00	5	1.000000e+14
2.197286e+00	2.980810e-01	3.006241e-02	1.000000e+30	2.941394e-01	1.144437e+00	0.000000e+00	13	1.000000e+14
4.287495e+00	6.410820e-01	3.445180e-02	1.000000e+30	2.862372e-01	3.906081e-01	0.000000e+00	20	9.886980e-01
2.147520e+00	3.702427e-01	3.788074e-02	1.000000e+30	2.483945e-01	2.240743e+00	0.000000e+00	13	5.335430e-01
2.051758e+00	3.122508e-01	-2.322091e-02	1.000000e+30	1.146007e-01	1.251687e+00	-2.322091e-02	61	1.000000e+14
1.833411e+00	2.338474e-01	1.197802e-03	1.000000e+30	1.277785e-01	2.357960e+00	0.000000e+00	2	1.000000e+14
2.126901e+00	3.776361e-01	3.752334e-02	1.000000e+30	2.168634e-01	2.653017e+00	0.000000e+00	12	4.625815e-01
1.828884e+00	2.324325e-01	9.428912e-04	1.000000e+30	1.212984e-01	2.491397e+00	0.000000e+00	1	1.000000e+14
2.414054e+00	1.352314e+00	4.464621e-02	1.000000e+30	2.626060e-01	2.914173e+00	0.000000e+00	18	1.000000e+14
3.206013e+00	4.439444e-01	-1.986876e-02	1.000000e+30	1.614283e-01	6.861069e-01	-1.986876e-02	58	1.000000e+14
2.904743e+00	4.176771e-01	-4.002165e-03	1.000000e+30	2.012109e-01	6.329894e-01	-4.002165e-03	34	1.000000e+14
4.673193e+00	5.737248e-01	-1.644221e-02	1.000000e+30	1.816468e-01	4.817992e-01	-1.644221e-02	54	1.000000e+14
4.766473e+00	5.687790e-01	1.051004e-03	1.000000e+30	2.206844e-01	4.334088e-01	0.000000e+00	20	1.000000e+14
2.369705e+00	3.546976e-01	-2.486407e-02	1.000000e+30	1.173746e-01	1.097580e+00	-2.486407e-02	62	1.000000e+14
1.738703e+00	2.580749e-01	-1.299753e-02	1.000000e+30	1.379679e-01	1.363295e+00	-1.299753e-02	48	1.000000e+14
4.297030e+00	5.539639e-01	-3.407436e-02	1.000000e+30	1.117333e-01	3.494637e-01	-3.407436e-02	69	1.000000e+14
1.983903e+00	2.445129e-01	2.051388e-02	1.000000e+30	1.480334e-01	2.715730e+00	0.000000e+00	6	1.000000e+14
4.427097e+00	5.480434e-01	-2.886040e-02	1.000000e+30	1.395476e-01	5.597701e-01	-2.886040e-02	64	1.000000e+14
1.783138e+00	2.344707e-01	-4.063852e-03	1.000000e+30	1.221610e-01	2.253383e+00	-4.063852e-03	35	1.000000e+14
4.423235e+00	5.429219e-01	9.813713e-03	1.000000e+30	2.357378e-01	4.504121e-01	0.000000e+00	18	1.000000e+14
1.877961e+00	2.566572e-01	-1.414660e-03	1.000000e+30	1.769218e-01	1.423459e+00	-1.414660e-03	30	1.000000e+14
3.023500e+00	5.453131e-01	2.654146e-02	1.000000e+30	2.777407e-01	5.176915e-01	0.000000e+00	18	9.732551e-01
1.899723e+00	2.352863e-01	7.999945e-03	1.000000e+30	1.388342e-01	2.386097e+00	0.000000e+00	3	1.000000e+14
1.933217e+00	2.373713e-01	1.659295e-02	1.000000e+30	1.353097e-01	2.803884e+00	0.000000e+00	4	1.000000e+14
3.066288e+00	5.578727e-01	2.831031e-02	1.000000e+30	2.816201e-01	5.098923e-01	0.000000e+00	19	1.000000e+14
2.124589e+00	2.985448e-01	3.326313e-02	1.000000e+30	2.228367e-01	2.206339e+00	0.000000e+00	11	1.000000e+14
2.862262e+00	3.967662e-01	-2.803176e-02	1.000000e+30	1.021828e-01	1.086572e+00	-2.803176e-02	63	1.000000e+14
5.764570e+00	6.549342e-01	-1.566726e-02	1.000000e+30	1.872064e-01	3.681908e-01	-1.566726e-02	52	1.000000e+14
4.440320e+00	5.619586e-01	-3.354216e-02	1.000000e+30	1.137442e-01	5.709971e-01	-3.354216e-02	68	1.000000e+14
2.418182e+00	1.348576e+00	4.418164e-02	1.000000e+30	2.545289e-01	2.969273e+00	0.000000e+00	18	2.674494e-02
5.364344e+00	7.643980e-01	3.212848e-02	1.000000e+30	2.998854e-01	2.725456e-01	0.000000e+00	22	1.000000e+14
6.617677e+00	8.662259e-01	2.933623e-02	1.000000e+30	2.904343e-01	1.363212e-01	0.000000e+00	26	1.000000e+14
2.137187e+00	4.658248e-01	3.944067e-02	1.000000e+30	2.365055e-01	2.563356e+00	0.000000e+00	13	1.000000e+14
2.136964e+00	3.349892e-01	3.648725e-02	1.000000e+30	2.391227e-01	2.235326e+00	0.000000e+00	12	7.949678e-01
6.363186e+00	8.168836e-01	2.753360e-02	1.000000e+30	2.824642e-01	2.052998e-01	0.000000e+00	25	1.000000e+14
6.335014e+00	7.729361e-01	1.093269e-02	1.000000e+30	2.272963e-01	2.102892e-01	0.000000e+00	23	1.000000e+14
6.012472e+00	6.982639e-01	-1.589141e-02	1.000000e+30	1.798082e-01	2.762146e-01	-1.589141e-02	53	1.000000e+14
2.194370e+00	2.906495e-01	3.121298e-02	1.000000e+30	2.783742e-01	1.426651e+00	0.000000e+00	11	1.000000e+14
2.047374e+00	2.616808e-01	2.557069e-02	1.000000e+30	1.794640e-01	2.395227e+00	0.000000e+00	8	1.000000e+14
5.191026e+00	7.031199e-01	-3.087535e-02	1.000000e+30	1.334780e-01	1.652180e-01	-3.087535e-02	65	1.000000e+14
